title,journal,year,otros_investigadores
Dynamics of multidimensional Cesaro operators,Bulletin of the Belgian Mathematical Society-Simon Stevin,2019.0,JA Conejero;A Mundayadan;JB Seoane-Sepulveda
An example of company-university cooperation: Mathematical modeling and numerical simulation of heat dissipation in led bulbs,Libro de actas del XXVI Congreso Universitario de Innovacion Educativa en ...,2018.0,DF Alarcon Correa;E Balvis Outeirino;RJ Bendana Jacome;...
Modelos de la teoria de grafos aplicados a problemas de competiciones de programacion,In-Red,2016.0,C Jordan Lluch;JA Gomez Adrian;M Calvo Lance;JA Conejero Casares
"Experiencias docentes para secundaria, bachillerato y ciclos formativos a partir del programa Praktikum-UPV",,2016.0,JA Conejero Casares;AM Albors Sorolla;M Murillo Arcila;...
Influencia de la educacion inversa en el aprendizaje y adquisicion de competencias transversales,In-Red,2015.0,C Jordan Lluch;RM Alcover Arandiga;JA Conejero Casares;...
EVALUA: una herramienta de ayuda a la acreditacion de las titulaciones universitarias,Evaluacion de la Calidad de la Investigacion y de la Educacion Superior ...,2015.0,E Vendrell;SMT Barrena;A Molina;A Conejero;JLP Lujan;NP Saez
Encontrando evidencias de la evaluacion por competencias en el Grado de Ingenieria Informatica,Jornadas de Innovacion Educativa y docencia en Red de la Universitat ...,2014.0,JL Poza-Lujan;SM Terrasa Barrena;JA Conejero;A Molina Marco;...
Sistemas de acogida y tutorizacion en estudios universitarios (SATEU):[simposio celebrado los dias 25 y 26 de octubre de 2012 en la Universitat Politecnica de Valencia],"[Madrid]: Ministerio de Educacion, Cultura y Deporte, Subdireccion General ...",2013.0,JA Conejero Casares;MA Fernandez Prada;LJ Rodriguez Muniz;...
An application-case for derivative learning: optimization in colour image filtering,IEEE EDUCON,2010.0,S Morillas;A Sapena;JA Conejero;J Camacho
Teoria de Operadores y Espaciabilidad,,2010.0,JA Conejero;JA Prado;JB Seoane
Enlargements of operators between locally convex spaces.,RACSAM,2007.0,JA Conejero
Modelo de gestion de practicas en un laboratorio de arquitectura de computadores.,Universidad Politecnica de Valencia,1970.0,JC Cano;A Conejero;JL Posadas;JL Poza
Artificial Intelligence Reveals Unbalanced Sustainability Domains in Funded Research,Available at SSRN,,P Varelas;F Larosa;S Hoyas;JA Conejero;F Contino;FF Nerini;...
Anomalous diffusion vs. stock volatility through machine learning,,,JA Conejero;A Peris;R Vicente-Arevalo
Anomalous diffused motion changes in single-particle tracking experiments,,,Y Ahsini;JA Conejero;AA Juan;M Escoto
MODELO DE GESTION DE PRACTICAS EN UN LABORATORIO DE ARQUITECTURA DE COMPUTADORES,,,JL Poza;JL Posadas;JC Cano;JA Conejero
Machine Learning-based Graph Size Reduction for Electric Vehicle Routing Problems,,,Y Ahsini;P Dıaz-Masa;B Ingles;JA Conejero
"Analisis Funcional, Teoria de Distribuciones de Schwartz y ChatGPT en Ingenieria Fisica Autores/as Afiliaciones",,,JA Conejero;L Goiriz;A Lopez-Martinez
"Functional Analysis, Schwartz Distributions Theory and ChatGPT in Physics Engineering",,,TD de Schwartz;JA Conejero;L Goiriz;A Lopez-Martinez
A LAPLACIAN DECOMPOSITION ALGORITHM FOR SQUARE MATRICES,EACA,,JA CONEJERO;A FALCO;M MORA
"Materials Applicable to an Axially-Laminated Synchronous Reluctance Machine Considering Mechanical and Electromagnetic Aspects............... A. Credo, E. Kurvinen, I. Petrov ...",,,MEI Martınez;PMV Pla;JAA Daviu;L Dunai;JA Conejero;PF de Cordoba;...
Analisis de la contribucion a los ODS de la formacion en matematica avanzada,OVACIO DOCEN,,JA Conejero;L Goiriz;A Lopez-Martinez
A Laplacian approach to the Greedy Rank-One Algorithm for a class of linear systems,,,JA Conejero;A Falco;M Mora
DESARROLLO DE UN MODELO MATEMATICO DE CLASIFICACION DACTILOSCOPICA1,,,JA Conejero;MF Enrich
